VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Radius,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Ulna,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_First_Metacarpal,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Third_Metacarpal,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Fifth_Metacarpal,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_ProximalPhalanxa_Thumb,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_ProximalPhalanxa_Third_Finger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_ProximalPhalanxa_Fifth_Finger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Middle_Plananx_ThirdFinger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Middle_Plananx_FifthFinger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_DistalPhalanx_Thumb,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Distal_Phalanx_ThirdFinger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Distal_Phalanx_FifthFinger,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301130000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220301_Bone_Age_Capitate,findings associated with each of the following 20 regions of interest (ROI) of the left hand as seen on x-ray,DCW_220301.doc,string,,,,,,,PhenX,PX220301140000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
