VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Name,Full Name,DCW_220704.doc,string,,,,,,,PhenX,PX220704010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_DOB,Date of Birth,DCW_220704.doc,date,,,,,,,PhenX,PX220704020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Date,Today's Date,DCW_220704.doc,date,,,,,,,PhenX,PX220704030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Height,Height,DCW_220704.doc,decimal,,,,,,,PhenX,PX220704040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_FVC1,Forced Vital Capicity - 1st attempt,DCW_220704.doc,decimal,,,,,,,PhenX,PX220704050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_FVC2,Forced Vital Capicity - 2nd attempt,DCW_220704.doc,decimal,,,,,,,PhenX,PX220704060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_FVC3,Forced Vital Capicity - 3rd attempt,DCW_220704.doc,decimal,,,,,,,PhenX,PX220704070000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Vision,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Vision usual glasses or contact lenses",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704080000,,,,,0 = Normal,1 = No functional impairment but aware of worsened acuities.,2 = Mild - difficulty with small print or text on television.,"3 = Moderate - difficulty outside the home (eg bus numbers, road signs or shopping).",4 = Severe - difficulty recognising faces.,"5 = Unable to navigate without help (eg carer, dog, cane).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Hearing,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Hearing with or without hearing aid",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704090000,,,,,0 = Normal,1 = No communication problems but aware of tinnitus or deterioration from prior ‘normal’ hearing.,2 = Mild deafness (eg missing words in presence of background noise). Fully corrected with hearing aid.,3 = Moderate deafness (eg regularly requiring repetition). Not fully corrected with hearing aid.,4 = Severe deafness - poor hearing even with aid (see 3 above).,5 = End stage - virtually no hearing despite aid. Relies heavily on non-verbal communication (eg lip reading) or has cochlear implant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Speech,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Speech",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704100000,,,,,0 = Normal,1 = Communication unaffected but patient or others aware of changes in speech patterns or quality.,2 = Mild difficulties - usually understood and rarely asked to repeat things,3 = Moderate difficulties - poorly understood by strangers and frequently asked to repeat things.,4 = Severe difficulties - poorly understood by family or friends.,5 = Not understood by family or friends. Requires communication aid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Swallowing,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Swallowing",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704110000,,,,,0 = Normal,1 = Mild - sensation of solids ‘sticking’ (occasional).,2 = Sensation of solids ‘sticking’ (most meals) or need to modify diet (eg avoidance of steak/salad).,"3 = Difficulty swallowing solids - affecting meal size or duration. Coughing, choking or nasal regurgitation infrequent (1 to 4 times per month) but more than peers.","4 = Requires adapted diet - regular coughing, choking, or nasal regurgitation (more than once per week).",5 = Requiring enteral feeding (eg PEG).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_CurrentHandwriting,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Handwriting",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704120000,,,,,0 = Normal,1 = Writing speed unaffected but aware of increasing untidiness.,2 = Mild – Has to write slower to maintain tidiness/legibility.,3 = Moderate – Handwriting takes at least twice as long or resorts to printing (must previously have used joined writing).,4 = Severe – Handwriting mostly illegible. Printing very slow and untidy (eg ‘THE BLACK CAT’ takes in excess of 30 seconds).,5 = Unable to write. No legible words.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_CuttingFood,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Cutting food and handling utensils (irrespective of contributory factors – eg weakness, coordination, cognitive function etc. This is also true for questions 7-10)",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704130000,,,,,0 = Normal,1 = Slightly slow and/or clumsy but minimal effect on meal duration.,"2 = Slow and/or clumsy with extended meal duration, but no help required",3 = Difficulty cutting up food and inaccuracy of transfer pronounced. Can manage alone but avoids problem foods (eg peas) or carer typically offers minor assistance (eg cutting up steak).,4 = Unable to cut up food. Can pass food to mouth with great effort or inaccuracy. Resultant intake minimal. Requires major assistance.,5 = Needs to be fed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Dressing,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Dressing",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704140000,,,,,0 = Normal,"1 = Occasional difficulties (eg shoe laces, buttons etc) but no real impact on time or effort taken to dress.",2 = Mild – Dressing takes longer and requires more effort than expected at the patient’s age. No help required.,3 = Moderate - Can dress unaided but takes at least twice as long and is a major effort. Carer typically helps with difficult tasks such as shoe laces or buttons.,4 = Severe – Unable to dress without help but some tasks completed unaided.,5 = Needs to be dressed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_Hygiene,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Hygiene",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704150000,,,,,0 = Normal,1 = Occasional difficulties only but no real impact on time or effort required.,2 = Mild – hygienic care takes longer but quality unaffected.,"3 = Moderate - bathes and showers alone with difficulty or needs bath chair / modifications. Dextrous tasks (eg brushing teeth, combing hair) performed poorly.",4 = Severe - unable to bathe or shower without help. Major difficulty using toilet alone. Dextrous tasks require help.,"5 = Dependent upon carers to wash, bathe, and toilet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_ExerciseTolerance,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Exercise Tolerance",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704160000,,,,,0 = Normal,1 = Unlimited on flat - symptomatic on inclines or stairs.,2 = Able to walk < 1000m on the flat. Restricted on inclines or stairs - rest needed after 1 flight (12 steps).,3 = Able to walk < 500m on the flat. Rest needed after 8 steps on stairs.,4 = Able to walk < 100m on the flat. Rest needed after 4 steps on stairs.,5 = Able to walk < 25m on the flat. Unable to do stairs alone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX220704_Mitochondrial_Disease_Adult_Current_GaitStability,"Rate function over the preceding 4 week period, according to patient and/or caregiver interview only.  - Gait Stability",DCW_220704.doc,encoded value,,0,5,,,,PhenX,PX220704170000,,,,,0 = Normal,"1 = Normal gait - occasional difficulties on turns, uneven ground, or if required to balance on narrow base.",2 = Gait reasonably steady. Aware of impaired balance. Occasionally off balance when walking.,3 = Unsteady gait. Always off balance when walking. Occasional falls. Gait steady with support of stick or person.,4 = Gait grossly unsteady without support. High likelihood of falls. Can only walk short distances (< 10m) without support.,5 = Unable to walk without support. Falls on standing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
