VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Two_Weeks_Lifetime,"Have you ever had a time in your life when you felt sad, blue, or depressed for two weeks or more in a row?",DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101010100,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Lost_Interest,"Have you ever had a time in your life lasting two weeks or more when you lost interest in most things like hobbies, work, or activities that usually give you pleasure?",DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101010200,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Day_Length,How much of the day did these feeling usually last?,DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101010300,,,,,1 = All day long,2 = Most of the day,3 = About half of the day,4 = Less than half of the day,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_How_Often,Did you feel this way:,DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101010400,,,,,1 = Every day,2 = Almost every day,3 = Less often,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Tired,Did you feel more tired out or low on energy than is usual for you?,DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101020000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Weight_Change,"Did you gain or lose weight without trying, or did you stay about the same weight?",DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101030000,,,,,1 = Gained,2 = Lost,3 = Both gained and lost weight,4 = Stayed about the same or on a diet,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Weight_Gain,About how much weight did you gain?,DCW_120101.doc,integer,pound,,,,,,PhenX,PX120101030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Weight_Loss,About how much weight did you lose?,DCW_120101.doc,integer,pound,,,,,,PhenX,PX120101030102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Weight_Gain_Loss,About how much weight did you gain and lose?,DCW_120101.doc,integer,pound,,,,,,PhenX,PX120101030103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Trouble_Sleeping,Did you have more trouble falling asleep than you usually do?,DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101040000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120101_Depression_Trouble_Sleeping_Frequency,How often did that happen?,DCW_120101.doc,encoded values,,,,,,,PhenX,PX120101040100,,,,,1 = Every night,2 = Nearly every night,3 = Less often,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
