VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Trouble_Wrapping_Up_Project,"How often do you have trouble wrapping up the final details of a project, once the challenging parts have been done?",DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501010000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Difficulty_Getting_Orgainized,How often do you have difficulty getting things in order when you have to do a task that requires organization?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501020000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Difficulty_Remembering_Appointments,How often do you have problems remembering appointments or obligations?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501030000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Procrastinate_Tasks,"When you have a task that requires a lot of thought, how often do you avoid or delay getting started?",DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501040000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Fidget_While_Sitting,How often do you fidget or squirm with your hands or feet when you have to sit down for a long time?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501050000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Feel_Driven_By_Motor,"How often do you feel overly active and compelled to do things, like you were driven by a motor?",DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501060000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Careless_Mistakes_Tedious_Tasks,How often do you make careless mistakes when you have to work on a boring or difficult project?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501070000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Difficulty_Paying_Attention_Repetitive_Tasks,How often do you have difficulty keeping your attention when you are doing boring or repetitive work?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501080000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Difficulty_Concentrating_On_Conversations,"How often do you have difficulty concentrating on what people say to you, even when they are speaking to you directly?",DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501090000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX121501_Misplace_Items_Home_Work,How often do you misplace or have difficulty finding things at home or at work?,DCW_121501.doc,enumerated,,,,,,,PhenX,PX121501100000,,,,,Never,Rarely,Sometimes,Often,,Very Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
