VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Regular_Drinking_Age,"At what age did you begin to drink regularly; that is, drinking at least once a month for 6 months or more?",DCW_030501.doc,integer,,,,,,,PhenX,PX030501010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Regular_Drinking_Age_Coded,"At what age did you begin to drink regularly; that is, drinking at least once a month for 6 months or more?",DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501010100,,,,,00 = IF NEVER,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_First_Drunk_Age,"How old were you the first time you got drunk, that is, your speech was slurred or you were unsteady on your feet?",DCW_030501.doc,integer,,,,,,,PhenX,PX030501020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_First_Drunk_Age_Coded,"How old were you the first time you got drunk, that is, your speech was slurred or you were unsteady on your feet?",DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501020100,,,,,00 = IF NEVER,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Largest_Drinking_24Hour,"In your lifetime, what is the largest number of drinks you have ever had in a 24-hour period (including all types of alcohol)?",DCW_030501.doc,integer,,,,,,,PhenX,PX030501030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Largest_Drinking_24Hour_Coded,"In your lifetime, what is the largest number of drinks you have ever had in a 24-hour period (including all types of alcohol)?",DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501030100,,,,,00 = IF NEVER,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Alcohol_Tolerant,"Did you ever become tolerant to alcohol; that is, you drank a great deal more in order to get an effect, or found you could no longer get high on the amount you used to drink?",DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501040000,,,,,1 = NO,5 = YES,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Alcohol_Half_Increase_Same_Effect,WAS INCREASE 50% OR MORE?,DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501040100,,,,,1 = NO,5 = YES,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Alcohol_More_Get_Drunk,Did you ever find you could drink a lot more before you got drunk?,DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501040200,,,,,1 = NO,5 = YES,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX030501_Alcohol_Half_Increase_Get_Drunk,WAS INCREASE 50% OR MORE?,DCW_030501.doc,encoded values,,,,,,,PhenX,PX030501040300,,,,,1 = NO,5 = YES,9 = DON'T KNOW / REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
