VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Testing_Distance,The distance from the patient's eyes to the ETDRS Visual Acuity Chart,DCW_111101.doc,Numeric,foot,,,,,,PhenX,PX111101010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line1,The letter on line 1 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line2,The letter on line 2 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line3,The letter on line 3 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line4,The letter on line 4 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line5,The letter on line 5 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line6,The letter on line 6 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line7,The letter on line 7 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line8,The letter on line 8 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line9,The letter on line 9 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101020900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line10,The letter on line 10 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101021000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line11,The letter on line 11 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101021100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line12,The letter on line 12 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101021200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line13,The letter on line 13 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101021300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_RightEye_Letter_Line14,The letter on line 14 in the ETDRS Visual Acuity Chart read by the patient,DCW_111101.doc,string,,,,,,,PhenX,PX111101021400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Actual_Visual_Acuity_Right_Eye,Actual visual acuity is the measured visual acuity as defined by the number of letters that could be read from the chart at 4-meters,DCW_111101.doc,string,,,,,,,PhenX,PX111101030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Equivalent_Visual_Acuity_Right_Eye,The equivalent visual acuity from table based on number of letters read correctly.,DCW_111101.doc,string,,,,,,,PhenX,PX111101040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX111101_Visual_Acuity_LogMAR_Right_Eye,The visual acuity LogMAR value converted from visual acuity score. LogMAR is another commonly used scale for Visual Acuity which is expressed as the logarithm of the minimum angle of resolution.,DCW_111101.doc,string,,,,,,,PhenX,PX111101050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
