VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Health_Self_Assessment,How do you describe your current health?,DCW_091301.doc,enumerated,,,,,Please tick/check one.,,PhenX,PX091301010000,,,,,Very good,Good,Fair,Poor,Very Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Frequency_3_Months_Cough,"Over the past 3 months, I have coughed:",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301020000,,,,,most days a week,several days a week,a few days a month,only with chest infections,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Frequency_3_Months_Phlegm_Sputum,"Over the past 3 months, I have brought up phlegm (sputum):",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301030000,,,,,most days a week,several days a week,a few days a month,only with chest infections,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Frequency_3_Months_Breath_Shortness,"Over the past 3 months, I have had shortness of breath:",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301040000,,,,,most days a week,several days a week,a few days a month,only with chest infections,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Frequency_3_Months_Wheezing,"Over the past 3 months, I have had attacks of wheezing:",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301050000,,,,,most days a week,several days a week,a few days a month,only with chest infections,not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_3_Months_Chest_Attack_Times,"During the past 3 months, how many severe or very unpleasant attacks of chest trouble have you had?",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301060000,,,,,more than 3 attacks,3 attacks,2 attacks,1 attack,no attacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Worst_Chest_Attack_Last,How long did the worst attack of chest trouble last?,DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301070000,,,,,a week or more,3 or more days,1 or 2 days,less than a day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Good_Days_In_Week,"Over the past 3 months, in an average week, how many good days (with little chest trouble) have you had?",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301080000,,,,,No good days,1 or 2 good days,3 or 4 good days,nearly every day is good,every day is good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Wheeze_Worse_In_Morning,"If you have a wheeze, is it worse in the morning?",DCW_091301.doc,enumerated,,,,,,,PhenX,PX091301090000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX091301_Chest_Self_Assessment,How would you describe your chest condition?,DCW_091301.doc,enumerated,,,,,Please tick/check one.,,PhenX,PX091301100000,,,,,The most important problem I have,Causes me quite a lot of problems,Causes me a few problems,Causes no problems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
