VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Unpleasant_Thoughts_Germs,Have you ever been bothered by having certain unpleasant thoughts of your own that kept entering your mind against your wishes? An example would be if you kept having the idea that your hands are dirty or have germs on them.,DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301010000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Thoughts_Harm_Ashamed,"Another example of an unpleasant thought would if you kept having the idea that you might harm someone, even though you really didn't want to. Or you might have had thoughts you were ashamed of, but couldn't keep out of your mind. Have you ever had any unpleasant and persistent thoughts like that?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301020000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Thoughts_Seem_Unreasonable,Please think about the time in your life when some of these unpleasant thoughts were bothering you the most.  Did some of these thoughts seem to you to be unreasonable?,DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301030000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Thoughts_Keep_Coming_Back,"Please think about the time in your life when some of these unpleasant thoughts were bothering you the most.  Did these thoughts keep coming back again and again into your mind no matter how hard you tried to resist, ignore, or get rid of them?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301040000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Tell_Professional_About_Thoughts,Please think about the time in your life when some of these unpleasant thoughts were bothering you the most.  Did you ever tell a doctor about these thoughts?,DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301050000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Thoughts_Interfere_Activities,"Please think about the time in your life when some of these unpleasant thoughts were bothering you the most.  Did thinking about these ideas interfere with your life or work, or cause you difficulty with your relatives or friends, or upset you a great deal?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301060000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Repeat_Actions,"Some people have the unpleasant feeling that they have to do something over and over again even though they know it is foolish, but they can't resist doing it - things like washing their hands again and again or going back several times to be sure they've locked a door or turned off the stove. Have you ever had to do something like that over and over?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301070000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Certain_Order,"Was there a time when you felt you had to do something in a certain order, like getting dressed perhaps, and had to start all over again if you did it in the wrong order?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301080000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Counting,"Has there been a period of several weeks when you felt you had to count something, like the squares in a tile floor, and couldn't resist doing it even when you tried to?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301090000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120301_OCD_Repeat_Words,"Did you have a period when you had to say certain words over and over, either aloud or to yourself?",DCW_120301.doc,encoded values,,,,,,,PhenX,PX120301100000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
