VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Vaginal_Bleeding,Did you have any of the following problems during your most recent pregnancy? - Vaginal bleeding,DCW_720901.doc,string,,,,,,,PhenX,PX720901010000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Kidney_Bladder_Infection,Did you have any of the following problems during your most recent pregnancy? - Kidney or bladder (urinary tract) infection,DCW_720901.doc,string,,,,,,,PhenX,PX720901020000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Nausea_Dehydration,"Did you have any of the following problems during your most recent pregnancy? - Severe nausea, vomiting, or dehydration",DCW_720901.doc,string,,,,,,,PhenX,PX720901030000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Cervix_Sewn_Shut,Did you have any of the following problems during your most recent pregnancy? - Cervix had to be sewn shut (cerclage for incompetent cervix),DCW_720901.doc,string,,,,,,,PhenX,PX720901040000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Hypertension_Toxemia,"Did you have any of the following problems during your most recent pregnancy? - High blood pressure, hypertension (including pregnancy-induced hypertension [PIH]), preeclampsia, or toxemia",DCW_720901.doc,string,,,,,,,PhenX,PX720901050000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Placenta,Did you have any of the following problems during your most recent pregnancy? - Problems with the placenta (such as abruptio placentae or placenta previa),DCW_720901.doc,string,,,,,,,PhenX,PX720901060000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Labor_Pain_3weeks,Did you have any of the following problems during your most recent pregnancy? - Labor pains more than 3 weeks before my baby was due (preterm or early labor),DCW_720901.doc,string,,,,,,,PhenX,PX720901070000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Water_Broke_3weeks,Did you have any of the following problems during your most recent pregnancy? - Water broke more than 3 weeks before my baby was due (premature rupture of membranes [PROM]),DCW_720901.doc,string,,,,,,,PhenX,PX720901080000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Blood_Infusion,Did you have any of the following problems during your most recent pregnancy? - I had to have a blood transfusion,DCW_720901.doc,string,,,,,,,PhenX,PX720901090000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Problem_Car_Accident,Did you have any of the following problems during your most recent pregnancy? - I was hurt in a car accident,DCW_720901.doc,string,,,,,,,PhenX,PX720901100000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Baby_Hospital_Stay_Period,"After your baby was born, how long did he or she stay in the hospital?",DCW_720901.doc,string,,,,,,,PhenX,PX720901110000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Baby_Intensive_Care,"After your baby was born, how long did he or she stay in the hospital?",DCW_720901.doc,string,,,,,,,PhenX,PX720901120000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Baby_Alive_Now,Is your baby alive now?,DCW_720901.doc,string,,,,,,,PhenX,PX720901130000,,,,,No,Yes,I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Baby_Living_With_You,Is your baby living with you now?,DCW_720901.doc,string,,,,,,,PhenX,PX720901140000,,,,,Less than 24 hours (less than 1 day),24 to 48 hours (1 to 2 days),3 to 5 days,6 to 14 days,More than 14 days,My baby was not born in a hospital,My baby is still in the hospital,Insertion point for standard questions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Ever_Breastfeed_Pump,"Did you ever breastfeed or pump breast milk to feed your new baby after delivery, even for a short period of time?",DCW_720901.doc,string,,,,,,,PhenX,PX720901150000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Quit_Smoking_During_Pregnancy,Did you quit smoking for 7 days or longer during your pregnancy with your last child?,DCW_720901.doc,encoded values,,,,,,,PhenX,PX720901160000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Month_Quit_Smoking,[If yes:] In what month of your pregnancy did you first quit for 7 days or longer?,DCW_720901.doc,encoded values,,,,,,,PhenX,PX720901170000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX720901_Pregnancy_Start_Smoking_Again,Did you start smoking again during that pregnancy or did you stay off cigarettes for the rest of the pregnancy?,DCW_720901.doc,encoded values,,,,,,,PhenX,PX720901180000,,,,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
