VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_InitialExamination_Date,What is the date of initial examination?,DCW_21303.doc,date,,,,,,,PhenX,PX021303010100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_InitialExamination_Gestational_Age,What ist he patient's gestational age at initial examination?,DCW_21303.doc,integer,weeks,,,,,,PhenX,PX021303010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_InitialExamination_Weight,What is the patient's pre-pregnancy weight to the nearest 100g?,DCW_21303.doc,decimal,kilograms,,,,,,PhenX,PX021303010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_InitialExamination_Height,What is the patient's height?,DCW_21303.doc,decimal,centimeters,,,,,,PhenX,PX021303010400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Date_Visit_1,What is today's date of examination?,DCW_21303.doc,date,,,,,,,PhenX,PX021303020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_GestationalAge_Visit_1,What is the patient's current gestational age?,DCW_21303.doc,integer,weeks,,,,,,PhenX,PX021303020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Weight_Visit_1,What is the patient's current weight to the nearest 100g?,DCW_21303.doc,decimal,kilograms,,,,,,PhenX,PX021303020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Height_Visit_1,What is the patient's current height?,DCW_21303.doc,decimal,centimeters,,,,,,PhenX,PX021303020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Date_Visit_2,What is today's date of examination?,DCW_21303.doc,date,,,,,,,PhenX,PX021303030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_GestationalAge_Visit_2,What is the patient's current gestational age?,DCW_21303.doc,integer,weeks,,,,,,PhenX,PX021303030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Weight_Visit_2,What is the patient's current weight to the nearest 100g?,DCW_21303.doc,decimal,kilograms,,,,,,PhenX,PX021303030300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Height_Visit_2,What is the patient's current height?,DCW_21303.doc,decimal,centimeters,,,,,,PhenX,PX021303030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Date_Visit_3,What is today's date of examination?,DCW_21303.doc,date,,,,,,,PhenX,PX021303040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_GestationalAge_Visit_3,What is the patient's current gestational age?,DCW_21303.doc,integer,weeks,,,,,,PhenX,PX021303040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Weight_Visit_3,What is the patient's current weight to the nearest 100g?,DCW_21303.doc,decimal,kilograms,,,,,,PhenX,PX021303040300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Height_Visit_3,What is the patient's current height?,DCW_21303.doc,decimal,centimeters,,,,,,PhenX,PX021303040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX021303_TotalWeight_DuringGestation_Date_Visit_4,What is today's date of examination?,DCW_21303.doc,date,,,,,,,PhenX,PX021303050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
