VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Number_Pregnancy,"Including live births, stillbirths, miscarriages, abortions, and tubal and other ectopic pregnancies, how many times have you been pregnant? Be sure to count this pregnancy if you are currently pregnant.",DCW_101301.doc,integer,,,,,,,PhenX,PX101301010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_1,"Was your (1st, 2nd, etc.) pregnancy a live birth, stillbirth, miscarriage, abortion, or ectopic pregnancy?",DCW_101301.doc,encoded values,,,,,CIRCLE ALL THAT APPLY.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301020101,,,,,1 = LIVE BIRTH,2 = STILLBIRTH,3 = MISCARRIAGE,4 = ABORTION,5 = ECTOPIC/TUBAL,6 = CURRENTLY PREGNANT,96 = OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Specify_1,"Specify your (1st, 2nd, etc.) pregnancy.",DCW_101301.doc,string,,,,,ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_2,"Was your (1st, 2nd, etc.) pregnancy a live birth, stillbirth, miscarriage, abortion, or ectopic pregnancy?",DCW_101301.doc,encoded values,,,,,CIRCLE ALL THAT APPLY.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301020201,,,,,1 = LIVE BIRTH,2 = STILLBIRTH,3 = MISCARRIAGE,4 = ABORTION,5 = ECTOPIC/TUBAL,6 = CURRENTLY PREGNANT,96 = OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Specify_2,"Specify your (1st, 2nd, etc.) pregnancy.",DCW_101301.doc,string,,,,,ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Last_Weeks_1,How many weeks or months did that pregnancy last?,DCW_101301.doc,integer,,,,,Enter in WEEKS.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Last_Months_1,How many weeks or months did that pregnancy last?,DCW_101301.doc,integer,,,,,Enter in MONTHS.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301030102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Last_Weeks_2,How many weeks or months did that pregnancy last?,DCW_101301.doc,integer,,,,,Enter in WEEKS.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_Last_Months_2,How many weeks or months did that pregnancy last?,DCW_101301.doc,integer,,,,,Enter in MONTHS.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.,,PhenX,PX101301030202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX101301_Pregnancy_End_Date_1,On what date did that pregnancy end? (mm/dd/yyyy),DCW_101301.doc,Date,,,,,"USING B4 AND B5, PUT ""PG"" ON CALENDAR FOR EACH MONTH OF THAT PREG.  ASK QUESTIONS 2-10 FOR ONE PREGNANCY BEFORE ASKING ABOUT THE NEXT.",,PhenX,PX101301040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
