VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_History,"Have you ever smoked a cigarette, even one or two puffs?",DCW_741401.doc,encoded values,,,,,,,PhenX,PX741401010000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW [GO TO Q6],(-7) = REFUSED [GO TO Q6],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Current_Use,Do you now smoke cigarettes...,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1=1,PhenX,PX741401020000,,,,,1 = Every day,2 = Some days,3 = Not at all [GO TO Q3],(-8) = DON'T KNOW [GO TO Q3],(-7) = REFUSED [GO TO Q3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_History_Thirtydays,"In the past 30 days, have you smoked a cigarette, even one or two puffs?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q2=3,PhenX,PX741401030000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Total_Cigarettes,How many cigarettes have you smoked in your entire life? A pack usually has 20 cigarettes in it.,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1 = 1,PhenX,PX741401040000,,,,,1 = 1 or more puffs but never a whole cigarette,2 = 1 to 10 cigarettes about 1/2 pack total,3 = 11 to 20 cigarettes about 1/2 to 1 pack,4 = 21 to 50 cigarettes more than 1 pack but less than 3 packs,5 = 51 to 99 more than 2.5 packs but less than 5 packs,6 = 100 or more cigarettes 5 packs or more,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Days,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,integer,days,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Days_Encoded,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050102,,,,,1 = DAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Months,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,integer,months,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Months_Encoded,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050202,,,,,2 = MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Years,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,integer,years,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Years_Encoded,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050302,,,,,3 = YEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Quitlength_Coded,About how long has it been since you completely quit smoking cigarettes?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q1=1 AND Q4=5 AND Q2=3 AND IF Q1=1 AND Q4=1-4 AND Q2=3; ELSE GO TO Q6,PhenX,PX741401050400,,,,,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Familiarity,Have you ever seen or heard of an electronic cigarette or e-cigarette before this study?,DCW_741401.doc,encoded values,,,,,,,PhenX,PX741401060000,,,,,1 = Yes,2 = No [GO TO Q13],(-8) = DON'T KNOW [GO TO Q13],(-7) = REFUSED [GO TO Q13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_History,"Have you ever used an e-cigarette, such as NJOY®, Blu™, or Smoking Everywhere, even one or two times?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q6=1,PhenX,PX741401070000,,,,,1 = Yes,2 = No [GO TO Q13],(-8) = DON'T KNOW [GO TO Q13],(-7) = REFUSED [GO TO Q13],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Use,Do you now use e-cigarettes...,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q7=1,PhenX,PX741401080000,,,,,1 = Every day,2 = Some days,3 = Not at all,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Thirtydays,"In the past 30 days, have you used an e-cigarette, even one or two times?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q7=1 AND Q8=3,PhenX,PX741401090000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Total,How many disposable e-cigarettes or e-cigarette cartridges have you used in your entire life?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q7=1,PhenX,PX741401100000,,,,,1 = 1 or more puffs but never a whole one,2 = 1 to 10,3 = 11 to 20,4 = 21 to 50,5 = 51 to 99,6 = 100 or more,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthdays,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,integer,days,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthdays_Encoded,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110102,,,,,1 = DAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthmonths,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,integer,months,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthmonths_Encoded,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110202,,,,,2 = MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthyears,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,integer,years,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlengthyears_Encoded,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110302,,,,,3 = YEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quitlength_Coded,"About how long has it been since you last took a puff from an e-cigarette? If it was earlier today, enter 1 day",DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q7=1 AND Q8 != 1; IF Q8=3, GO TO Q12 ELSE GO TO Q13",PhenX,PX741401110400,,,,,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Ecigarette_Quit,Have you completely quit using e-cigarettes?,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q7=1 AND Q8=3,PhenX,PX741401120000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigar_Familiarity,"Have you ever seen or heard of a cigar, cigarillo, or filtered cigar before this study?",DCW_741401.doc,encoded values,,,,,,,PhenX,PX741401130000,,,,,1 = Yes,2 = No [GO TO Q26],(-8) = DON'T KNOW [GO TO Q26],(-7) = REFUSED [GO TO Q26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigartype_Familiarity,Which type of cigar have you heard of before this study?,DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q13=1; IF Q4 != 1 OR 2, GO TO 26",PhenX,PX741401140000,,,,,"1 = Traditional cigars like Macanudo®, Romeo y Julieta®, Arturo Fuente®, or others [GO TO Q15]","2 = Cigarillos or filtered cigars like Black & Mild®, Swisher Sweets®, Dutch Masters®, Phillies Blunts®, Prime Time®, Winchester®, or others [GO TO Q15]",(-8) = DON'T KNOW [GO TO Q26],(-7) = REFUSED [GO TO Q26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigar_History,"Have you ever smoked a traditional cigar, even one or two puffs?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q14=1,PhenX,PX741401150000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarillo_History,"Have you ever smoked a cigarillo or filtered cigar, even one or two puffs?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q14=2,PhenX,PX741401160000,,,,,1 = Yes,2 = No,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarpaper_Marijuana,"Sometimes people take tobacco out of a cigar, cigarillo or filtered cigar and replace it with marijuana. This is sometimes called a “blunt.” Have you ever smoked part or all of a cigar, cigarillo or filtered cigar with marijuana in it?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q13=1 AND Q14=1 OR Q14=0 AND Q16 NE -8 OR Q16 NE -7,PhenX,PX741401170000,,,,,1 = Yes,2 = No [GO TO Q20],(-8) = DON'T KNOW [GO TO Q20],(-7) = REFUSED [GO TO Q20],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarpaper_Marijuanayear,"In the past 12 months, have you smoked part or all of a cigar, cigarillo or filtered cigar with marijuana in it?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q17=1,PhenX,PX741401180000,,,,,1 = Yes,2 = No [GO TO Q20],(-8) = DON'T KNOW [GO TO Q20],(-7) = REFUSED [GO TO Q20],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarpaper_Replacedyear,"In the past 12 months, when you smoked a cigar, cigarillo or filtered cigar, how often has tobacco been replaced with any marijuana?",DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q18=1,PhenX,PX741401190000,,,,,1 = Every time,2 = Most of the time,3 = Sometimes,4 = Rarely,5 = Never,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarillo_Kinds,Which of the following kinds of cigarillos or filtered cigars have you smoked [as blunts]? Choose all that apply. The kind...,DCW_741401.doc,encoded values,,,,,skip logic,ASK IF Q16=1 OR Q16=2 AND Q18=1; Display “as blunts” if Q16 = 2 AND Q18 = 1,PhenX,PX741401200000,,,,,1 = With a plastic tip or wooden tip,2 = With a filter like a cigarette filter,3 = Without a tip or filter,(-8) = DON'T KNOW,(-7) = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX741401_Useof_Tobacco_Cigarillo_Blunts,Do you now smoke [[CIGARFILL]s/cigarillos as blunts/filtered cigars as blunts]...,DCW_741401.doc,encoded values,,,,,skip logic,"ASK IF Q15=1 AND/OR Q20=1 OR Q20=3 AND/OR Q20=2 OR Q16=2 AND Q18=1; Display ""filtered cigars as blunts' IF Q16=2 AND Q18=1 AND Q20=2; Display ""cigarillos as blunts"" IF Q16=2 AND Q18=1 AND Q20=2",PhenX,PX741401210000,,,,,1 = Every day,2 = Some days,3 = Not at all [GO TO Q22],(-8) = DON'T KNOW [GO TO Q22],(-7) = REFUSED [GO TO Q22],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
