VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Worried_Two_Weeks,"Have you ever had a period lasting one month or longer when most of the time you felt worried, tense, or anxious?",DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202010000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Worried_More_Than_Others,People differ a lot in how much they worry about things. Did you ever have a time when you worried a lot more than most people would in your situation?,DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202010100,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Longest_Time_Worried_Years,What is the longest period of time that this kind of worrying has ever continued? (Years),DCW_120202.doc,integer,year,,,,,,PhenX,PX120202020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Longest_Time_Worried_Months,What is the longest period of time that this kind of worrying has ever continued? (Months),DCW_120202.doc,integer,month,,,,,,PhenX,PX120202020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Longest_Time_Worried_Always,What is the longest period of time that this kind of worrying has ever continued?,DCW_120202.doc,enumerated,,,,,,,PhenX,PX120202020300,,,,,all of my life/as long as I can remember,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Longest_Period_Stronger_Worry,"During that period, was your worry stronger than in other people?",DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202030000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Worry_Most_Days,Did you worry most days?,DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202040000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Worry_One_Particular_Thing,"Did you usually worry about one particular thing, such as your job security or the failing health of a loved one, or more than one thing?",DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202050000,,,,,1 = One thing,2 = More than one thing,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Difficult_Stop_Worry,Did you find it difficult to stop worrying?,DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202060000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Different_Worries_Same_Time,Did you ever have different worries on your mind at the same time?,DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202070000,,,,,1 = Yes,2 = No,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX120202_GAD_Worry_Constantly_On_Mind,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,DCW_120202.doc,encoded values,,,,,,,PhenX,PX120202080000,,,,,1 = Often,2 = Sometimes,3 = Rarely,4 = Never,(-1) = Refused,(-2) = Not Asked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
