VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Emergency_Room_Times,"During the past 90 days, how many times did you go to an emergency room for your alcohol or drug use problems?",DCW_560501.doc,integer,,,,,,,PhenX,PX560501010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Other_Treatment_Provider_Times,"During the past 90 days, how many . . . days did you go to any other kind of treatment provider or work with some other kind of case manager about your alcohol or drug use problems?",DCW_560501.doc,integer,,,,,,,PhenX,PX560501020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Residential_Inpatient_Program_Nights,"During the past 90 days, how many . . . nights were you in a halfway house, residential, inpatient, or hospital program (for your alcohol or drug use problems)",DCW_560501.doc,integer,,,,,,,PhenX,PX560501020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Intensive_Outpatient_Day_Program_Days,"During the past 90 days, how many . . . days were you in an intensive outpatient or day program (for your alcohol or drug use problems)?",DCW_560501.doc,integer,,,,,,,PhenX,PX560501020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Regular_Outpatient_Program_Times,"During the past 90 days, how many . . . times did you go to a regular (1–8 hours per week) outpatient program (for your alcohol or drug use problems)?",DCW_560501.doc,integer,,,,,,,PhenX,PX560501020300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Methadone_Days,"During the past 90 days, how many . . . days did you take medication like methadone or antabuse to help with withdrawal or cravings?",DCW_560501.doc,integer,,,,,,,PhenX,PX560501020400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Talk_Aboutr_Feelings_During_Counseling,"During the past 90 days, you . . . were willing to talk about your feelings during counseling.",DCW_560501.doc,encoded values,,,,,,,PhenX,PX560501030100,,,,,1 = Strongly Disagree,2 = Disagree,3 = Mixed,4 = Agree,5 = Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Made_Progress_Drug/alcohol_Problems,"During the past 90 days, you . . . made progress with your drug/alcohol problems.",DCW_560501.doc,encoded values,,,,,,,PhenX,PX560501030200,,,,,1 = Strongly Disagree,2 = Disagree,3 = Mixed,4 = Agree,5 = Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Learned_To_Analyze_Plan_Solutions,"During the past 90 days, you . . . learned to analyze and plan ways to solve your problems.",DCW_560501.doc,encoded values,,,,,,,PhenX,PX560501030300,,,,,1 = Strongly Disagree,2 = Disagree,3 = Mixed,4 = Agree,5 = Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560501_Made_Progress_Toward_Treatment_Goals,"During the past 90 days, you . . . made progress toward your treatment program goals.",DCW_560501.doc,encoded values,,,,,,,PhenX,PX560501030400,,,,,1 = Strongly Disagree,2 = Disagree,3 = Mixed,4 = Agree,5 = Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
