VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Tubal_Ligation_Sterilization,"Have you ever had both of your tubes tied, cut, or removed? This procedure is often called a tubal ligation or tubal sterilization.",DCW_100301.doc,encoded values,,,,,ASKED IF RESPONDENT (R) IS NOT CURRENTLY PREGNANT.,,PhenX,PX100301010000,,,,,1 = Yes,3 = IF VOL: Operation failed,5 = NO,6 = IF VOL: Operation already reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Other_Sterilization_Operation,Have you ever had any other operation that makes it impossible for you to have (a/another) baby?,DCW_100301.doc,encoded values,,,,,,,PhenX,PX100301020000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Completely_Sterile_Woman_Female,"Many women who have only one (tube tied/ovary removed) can still have babies because they are not completely sterile. As far as you know, are you completely sterile from this operation, that is, does it make it impossible for you to have a baby in the future?",DCW_100301.doc,encoded values,,,,,,,PhenX,PX100301030000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Vasectomy_Operation,Has (HUSBAND/PARTNER) ever had a vasectomy or any other operation that would make it impossible for him to father a baby in the future?,DCW_100301.doc,encoded values,,,,,,,PhenX,PX100301040000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Vasectomy_Operation_Type,What type of operation did (HUSBAND/PARTNER) have?,DCW_100301.doc,encoded values,,,,,,,PhenX,PX100301050000,,,,,1 = Vasectomy,3 = Other operation,5 = IF VOL: Operation failed,6 = IF VOL: Operation already reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Completely_Sterile_Man_Male,"As far as you know, is he completely sterile from this operation, that is, does it make it impossible for him to father a baby in the future?",DCW_100301.doc,encoded values,,,,,,,PhenX,PX100301060000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Birth_Control_Pill,Have you ever used birth control pills?,DCW_100301.doc,encoded values,,,,,"If R answers ""Yes"", read the following:  Please circle ""pill"" on the life history calendar.  If R volunteers she never used a (another) method, probe to make sure R has read the entire card and is sure of her answer.",,PhenX,PX100301070000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Oral_Contraceptive_Ever,"Have you ever used oral contraceptives for two months or more for any reason (contraception, acne, menstrual irregularity, etc.)?",DCW_100301.doc,enumerated,,,,,,,PhenX,PX100301080000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Oral_Contraceptive_First_Age,How old were you when you began using oral contraceptives?,DCW_100301.doc,integer,,,,,Enter in years.,,PhenX,PX100301090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Oral_Contraceptive_Total_Years,For how long in total have you used oral contraceptives?,DCW_100301.doc,enumerated,,,,,,,PhenX,PX100301100000,,,,,One year or less,More than one year but less than ten years,Ten years or more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Condom_Rubber,Have you ever used condoms or rubbers with a partner?,DCW_100301.doc,encoded values,,,,,"If R answers ""Yes"", read the following:  Please circle ""condom"" on the life history calendar.  If R volunteers she never used a (another) method, probe to make sure R has read the entire card and is sure of her answer.",,PhenX,PX100301110000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX100301_Have_Sex_Vasectomy_Partner_Ever,Have you ever had sex with a partner who had a vasectomy?,DCW_100301.doc,encoded values,,,,,"If R answers ""Yes"", read the following:  Please circle ""male sterilization"" on the life history calendar.  If R volunteers she never used a (another) method, probe to make sure R has read the entire card and is sure of her answer.",,PhenX,PX100301120000,,,,,1 = Yes,5 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
