VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Waterless_Hand_Sanitizers_Frequency,How often do you  waterless hand sanitizers?,DCW_061501.doc,integer,,,,,,,PhenX,PX061501000101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Waterless_Hand_Sanitizers_Frequency_Encoded,How often do you  waterless hand sanitizers?,DCW_061501.doc,encoded values,,,,,,,PhenX,PX061501000102,,,,,(-3) = I prefer not to answer this question,(-2) = I don’t know,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Waterless_Hand_Sanitizers_Frequency_Period,How often do you  waterless hand sanitizers?,DCW_061501.doc,encoded values,,,,,,,PhenX,PX061501000200,,,,,(-8) = Less than once a year,(-3) = I prefer not to answer this question,(-2) = I don’t know,1 = Year,2 = Month,3 = Week,4 = Day,5 = Per Three Months (Quarterly),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Waterless_Hand_Sanitizers_When,When was the last time you d a waterless hand sanitizer?,DCW_061501.doc,encoded values,,,,,If #1 is 0 or NO or DK or FR or then skip,,PhenX,PX061501000300,,,,,(-3) = I prefer not to answer that question,(-2) = I don't know,0 = Never,1 = Within the last week,1.5 = More than 3 months ago,2 = Within the last 3 months,3 = Within the last month,4 = Within the last 2 weeks,6 = Within the last 3 days,7 = Today,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_LiquidSoaps_NotAntibacterial,How often do you  liquid soaps that are not antibacterial?,DCW_061501.doc,integer,,,,,,,PhenX,PX061501000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_LiquidSoaps_NotAntibacterial_Encoded,How often do you  liquid soaps that are not antibacterial?,DCW_061501.doc,encoded values,,,,,,,PhenX,PX061501000402,,,,,(-3) = I prefer not to answer this question,(-2) = I don’t know,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_LiquidSoaps_NotAntibacterial_Period,How often do you  liquid soaps that are not antibacterial?,DCW_061501.doc,encoded values,,,,,,,PhenX,PX061501000500,,,,,(-8) = Less than once a year,(-3) = I prefer not to answer this question,(-2) = I don’t know,1 = Year,2 = Month,3 = Week,4 = Day,5 = Per Three Months (Quarterly),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Brand_NonAntibacterial_LiquidSoap,What brand of non-antibacterial liquid soap do you  most often?,DCW_061501.doc,string,,,,,If #4 is 0 or NO or DK or FR or then skip,,PhenX,PX061501000601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_Brand_NonAntibacterial_LiquidSoap_Encoded,What brand of non-antibacterial liquid soap do you  most often?,DCW_061501.doc,encoded values,,,,,If #4 is 0 or NO or DK or FR or then skip,,PhenX,PX061501000602,,,,,(-3) = I prefer not to answer that question,(-2) = I don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061501_OtherBrand_NonAntibacterial_LiquidSoap,What brand of non-antibacterial liquid soap do you  most often?,DCW_061501.doc,string,,,,,If #4 is 0 or NO or DK or FR or then skip,,PhenX,PX061501000701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
