VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Feeling_Depressed_Hopeless,"When was the last time that you had significant problems with . . . feeling very trapped, lonely, sad, blue, depressed, or hopeless about the future?",DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101010100,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Sleep_Trouble,"When was the last time that you had significant problems with . . . sleep trouble, such as bad dreams, sleeping restlessly, or falling asleep during the day?",DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101010200,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Feeling_Anxious_Nervous,"When was the last time that you had significant problems with . . . feeling very anxious, nervous, tense, scared, panicked, or like something bad was going to happen?",DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101010300,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Distressed_About_Past,When was the last time that you had significant problems with . . . becoming very distressed and upset when something reminded you of the past?,DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101010400,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Committing_Suicide,When was the last time that you had significant problems with . . . thinking about ending your life or committing suicide?,DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101010500,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Lied_Or_Conned,When was the last time that you did the following things two or more times? Lied or conned to get things you wanted or to avoid having to do something?,DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101020100,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Hard_Time_Paying_Attention,"When was the last time that you did the following things two or more times? Had a hard time paying attention at school, work, or home?",DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101020200,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Hard_Time_Listening_To_Instructions,"When was the last time that you did the following things two or more times? Had a hard time listening to instructions at school, work, or home?",DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101020300,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Threatened_Other_People,When was the last time that you did the following things two or more times? Were a bully or threatened other people?,DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101020400,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX560101_Started_Physical_Fights,When was the last time that you did the following things two or more times? Started physical fights with other people?,DCW_560101.doc,encoded values,,,,,,,PhenX,PX560101020500,,,,,3 = Past month,2 = 2 to 12 months ago,1 = 1+ years ago,0 = Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
