VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_Gender,Gender?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601010100,,,,,Male,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_Alive,Alive?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601010200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_Age,Current age or age at death?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601010300,,,,,<50,50-64,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_Ever_Cancer_Diagnosis,Never had cancer?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601010400,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_First_Cancer_Diagnosis,First cancer diagnosis?,DCW_070601.doc,enumerated,,,,,"Please mark all that apply for each person.  Prostate cancer does not apply for women.  Ovarian, cervical or endometrial cancer does not apply for men.",,PhenX,PX070601010500,,,,,Breast Cancer,Ovarian Cancer,Endometrial Cancer,Cervix Cancer,Lymphoma,Melanoma,Colon/Rectal Cancer,Lung Cancer,Prostate Cancer,Pancreas Cancer,Thyroid Cancer,Other Cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_First_Cancer_Diagnosis_Age,Current age or age at death?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601010600,,,,,<50,50-64,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Self_Second_Cancer_Diagnosis,Second or other cancer diagnoses?,DCW_070601.doc,enumerated,,,,,Please mark all that apply for each person.  Prostate cancer does not apply for women.  Ovarian or endometrial cancer does not apply for men.,,PhenX,PX070601010700,,,,,Breast Cancer,Ovarian Cancer,Endometrial Cancer,Colon/Rectal Cancer,Melanoma,Prostate Cancer,Other Cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Mother_Gender,Gender?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601020100,,,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Mother_Alive,Alive?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601020200,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070601_Mother_Age,Current age or age at death?,DCW_070601.doc,enumerated,,,,,,,PhenX,PX070601020300,,,,,<50,50-64,65+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
