VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Fearful,In the past 7 days...  I felt fearful,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601010000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Anxious,In the past 7 days...  I felt anxious,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601020000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Worried,In the past 7 days...  I felt worried,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601030000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_Hard_To_Focus,In the past 7 days...  I found it hard to focus on anything other than my anxiety,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601040000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Nervous,In the past 7 days...  I felt nervous,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601050000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Uneasy,In the past 7 days...  I felt uneasy,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601060000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Tense,In the past 7 days...  I felt tense,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601070000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Worthless,In the past 7 days...  I felt worthless,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601080000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_Nothing_To_Look_Forward_To,In the past 7 days...  I felt that I had nothing to look forward to,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601090000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Helpless,In the past 7 days...  I felt helpless,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601100000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Sad,In the past 7 days...  I felt sad,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601110000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Like_A_Failure,In the past 7 days...  I felt like a failure,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601120000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Depressed,In the past 7 days...  I felt depressed,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601130000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Unhappy,In the past 7 days...  I felt unhappy,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601140000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Felt_Hopeless,In the past 7 days...  I felt hopeless,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601150000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_My_Sleep_Was_Restless,In the past 7 days...  My sleep was restless,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601160000,,,,,1 = Not at all,2 = A little bit,3 = Somewhat,4 = Quite a bit,5 = Very much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_Satisfied_With_My_Sleep,In the past 7 days...  I was satisfied with my sleep,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601170000,,,,,5 = Not at all,4 = A little bit,3 = Somewhat,2 = Quite a bit,1 = Very much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_My_Sleep_Was_Refreshing,In the past 7 days...  My sleep was refreshing,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601180000,,,,,5 = Not at all,4 = A little bit,3 = Somewhat,2 = Quite a bit,1 = Very much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Had_Difficulty_Falling_Asleep,In the past 7 days...  I had difficulty falling asleep,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601190000,,,,,1 = Not at all,2 = A little bit,3 = Somewhat,4 = Quite a bit,5 = Very much,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Had_Trouble_Staying_Asleep,In the past 7 days...  I had trouble staying asleep,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601200000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Had_Trouble_Sleeping,In the past 7 days...  I had trouble sleeping,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601210000,,,,,1 = Never,2 = Rarely,3 = Sometimes,4 = Often,5 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_I_Got_Enough_Sleep,In the past 7 days...  I got enough sleep,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601220000,,,,,5 = Never,4 = Rarely,3 = Sometimes,2 = Often,1 = Always,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX190601_Sleep_Quality,In the past 7 days...  My sleep quality was,DCW_190601.doc,encoded values,,,,,,,PhenX,PX190601230000,,,,,5 = Very poor,4 = Poor,3 = Fair,2 = Good,1 = Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
