VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Menstrual_Period_First_Age,Age at First Menstrual Period?,DCW_070501.doc,integer,,,,,,,PhenX,PX070501010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Menstrual_Period_Within_Last_Year,Have you had a menstrual period within the last year?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501020100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Menstrual_Period_Last_Age,Age at last menstrual period?,DCW_070501.doc,integer,,,,,,,PhenX,PX070501020200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Menopause_Cause,Cause of Menopause?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501030000,,,,,natural,"chemotherapy, medication induced",surgery on reproductive organs,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Menopause_Cause_Other,Cause of Menopause?,DCW_070501.doc,string,,,,,,,PhenX,PX070501030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Ever_Pregnancy,Have you ever been pregnant?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501040100,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_End_Date_1,Date of End of Preg?,DCW_070501.doc,Date,,,,,,,PhenX,PX070501040201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_Outcome_1,Outcome of Pregnancy?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501040202,,,,,Live birth,Still born,Miscarriage,Induced abortion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_Outcome_Number_Birth_1,Number of birth?,DCW_070501.doc,integer,,,,,,,PhenX,PX070501040203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Breast_Feeding_1,Breast Feeding?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501040204,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Breast_Feeding_Months_1,Months of breast feeding?,DCW_070501.doc,integer,,,,,,,PhenX,PX070501040205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_End_Date_2,Date of End of Preg?,DCW_070501.doc,Date,,,,,,,PhenX,PX070501040301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_Outcome_2,Outcome of Pregnancy?,DCW_070501.doc,enumerated,,,,,,,PhenX,PX070501040302,,,,,Live birth,Still born,Miscarriage,Induced abortion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX070501_Pregnancy_Outcome_Number_Birth_2,Number of birth?,DCW_070501.doc,integer,,,,,,,PhenX,PX070501040303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
