VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Number_Cigarettes_Bought_Unit,"The last time you bought cigarettes for yourself, how many cigarettes did you buy?",DCW_550101.doc,encoded values,,,,,,,PhenX,PX550101010100,,,,,1 = CIGARETTES,2 = PACKS,3 = CARTONS,4 = OTHER (SPECIFY),5 = NEVER BOUGHT CIGARETTES,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Number_Cigarettes_Packs_Cartons_Other,ENTER NUMBER OF (CIGARETTES/PACKS/CARTONS/OTHER),DCW_550101.doc,integer,,,,,,,PhenX,PX550101010200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Number_Cigarettes_Specify_Unit,SPECIFY THE UNIT:,DCW_550101.doc,string,,,,,,,PhenX,PX550101010300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Number_Cigarettes_Per_Pack_Carton,"Did each (pack/carton) contain (10/100) cigarettes, (20/200) cigarettes, or another amount?",DCW_550101.doc,encoded values,,,,,,,PhenX,PX550101010400,,,,,1 = 10/100,2 = 20/200,7 = OTHER AMOUNT,9 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Number_Cigarettes_Pack_Other_Specify,How many cigarettes were in each (pack/carton/other)?,DCW_550101.doc,integer,,,,,,,PhenX,PX550101010500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Cigarette_Price,"In total, how much money did you pay for this purchase?",DCW_550101.doc,decimal,,,,,,,PhenX,PX550101020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_What_Brand_Did_You_Buy,What brand did you buy the last time you purchased cigarettes for yourself?,DCW_550101.doc,encoded values,,,,,,,PhenX,PX550101030000,,,,,1 = ?,2 = ?,3 = ?,4 = ? OTHER,99 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Specify_Brand,SPECIFY BRAND:,DCW_550101.doc,string,,,,,,,PhenX,PX550101030100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Where_Did_You_Buy_Cigarettes,"The last time you purchased cigarettes for yourself, where did you buy them?",DCW_550101.doc,encoded values,,,,,,,PhenX,PX550101040000,,,,,1 = VENDING MACHINE,2 = STORE,3 = STREET VENDOR,4 = MILITARY STORE,5 = DUTY-FREE SHOP,6 = OUTSIDE THE COUNTRY,7 = KIOSKS,9 = INTERNET,10 = FROM ANOTHER PERSON,77 = DON’T REMEMBER,99 = REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX550101_Specify_Location,SPECIFY LOCATION:,DCW_550101.doc,string,,,,,,,PhenX,PX550101040100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
