VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_Wish_ToBe_Dead_Lifetime,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.  Have you thought about being dead or what it would be like to be dead?  Have you wished you were dead or wished you could go to sleep and never wake up?  Do you ever wish you weren’t alive anymore?",DCW_640102.doc,enumerated,,,,,,,PhenX,PX640102010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_Wish_ToBe_Dead_Lifetime_Describe,"Subject endorses thoughts about a wish to be dead or not alive anymore, or wish to fall asleep and not wake up.  Have you thought about being dead or what it would be like to be dead?  Have you wished you were dead or wished you could go to sleep and never wake up?  Do you ever wish you weren’t alive anymore?    If yes, describe:",DCW_640102.doc,string,,,,,,,PhenX,PX640102020000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalThoughts_Nonspecific_Active_Lifetime,"General, non-specific thoughts of wanting to end one’s life/commit suicide (e.g., “I’ve thought about killing myself”) without thoughts of ways to kill oneself/associated methods, intent, or plan during the assessment period.  Have you thought about doing something to make yourself not alive anymore?  Have you had any thoughts about killing yourself?",DCW_640102.doc,enumerated,,,,,,,PhenX,PX640102030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalThoughts_Nonspecific_Active_Lifetime_Describe,"General, non-specific thoughts of wanting to end one’s life/commit suicide (e.g., “I’ve thought about killing myself”) without thoughts of ways to kill oneself/associated methods, intent, or plan during the assessment period.  Have you thought about doing something to make yourself not alive anymore?  Have you had any thoughts about killing yourself?    If yes, describe:",DCW_640102.doc,string,,,,,,,PhenX,PX640102040000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithMethods_WithoutIntent_Lifetime,"Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or method details worked out (e.g., thought of method to kill self but not a specific plan).  Includes person who would say, “I thought about taking an overdose but I never made a specific plan as to when, where or how I would actually do it…and I would never go through with it.”  Have you thought about how you would do that or how you would make yourself not alive anymore (kill yourself)? What did you think about?",DCW_640102.doc,enumerated,,,,,,,PhenX,PX640102050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithMethods_WithoutIntent_Lifetime_Describe,"Subject endorses thoughts of suicide and has thought of at least one method during the assessment period. This is different than a specific plan with time, place or method details worked out (e.g., thought of method to kill self but not a specific plan).  Includes person who would say, “I thought about taking an overdose but I never made a specific plan as to when, where or how I would actually do it…and I would never go through with it.”  Have you thought about how you would do that or how you would make yourself not alive anymore (kill yourself)? What did you think about?    If yes, describe:",DCW_640102.doc,string,,,,,,,PhenX,PX640102060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithIntent_WithoutPlan_Lifetime,"Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to “I have the thoughts but I definitely will not do anything about them.”  When you thought about making yourself not alive anymore (or killing yourself), did you think that this was something you might actually do?  This is different from (as opposed to) having the thoughts but knowing you wouldn’t do anything about it.",DCW_640102.doc,enumerated,,,,,,,PhenX,PX640102070000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithIntent_WithoutPlan_Lifetime_Describe,"Active suicidal thoughts of killing oneself and subject reports having some intent to act on such thoughts, as opposed to “I have the thoughts but I definitely will not do anything about them.”  When you thought about making yourself not alive anymore (or killing yourself), did you think that this was something you might actually do?  This is different from (as opposed to) having the thoughts but knowing you wouldn’t do anything about it.    If yes, describe:",DCW_640102.doc,string,,,,,,,PhenX,PX640102080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithIntent_WithPlan_Lifetime,"Thoughts of killing oneself with details of plan fully or partially worked out and subject has some intent to carry it out.  Have you ever decided how or when you would make yourself not alive anymore/kill yourself? Have you ever planned out (worked out the details of) how you would do it?  What was your plan?  When you made this plan (or worked out these details), was any part of you thinking about actually doing it?",DCW_640102.doc,enumerated,,,,,,,PhenX,PX640102090000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX640102_SuicidalIdeation_WithIntent_WithPlan_Lifetime_Describe,"Thoughts of killing oneself with details of plan fully or partially worked out and subject has some intent to carry it out.  Have you ever decided how or when you would make yourself not alive anymore/kill yourself? Have you ever planned out (worked out the details of) how you would do it?  What was your plan?  When you made this plan (or worked out these details), was any part of you thinking about actually doing it?    If yes, describe:",DCW_640102.doc,string,,,,,,,PhenX,PX640102100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
