VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_History,COUGH Do you usually have a cough? (Count a cough with first smoke or on first going out-of-doors. Exclude clearing of throat.),DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Frequently,"COUGH Do you usually cough as much as 4 to 6 times a day, 4 or more days out of the week?",DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010200,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_In_Morning,"COUGH Do you usually cough at all on getting up, or first thing in the morning?",DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010300,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Day_Night,COUGH Do you usually cough at all during the rest of the day or at night?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010400,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Consecutive_Months,COUGH Do you usually cough like this on most days for 3 consecutive months or more during the year?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010500,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Years,COUGH For how many years have you had this cough?,DCW_090901.doc,integer,,,,,,,PhenX,PX090901010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Years_Coded,COUGH For how many years have you had this cough?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901010601,,,,,88 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_History,PHLEGM Do you usually bring up phlegm from your chest? (Count phlegm with the first smoke or on first going out-of-doors. Exclude phlegm from the nose. Count swallowed phlegm.),DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_Frequently,"PHLEGM Do you usually bring up phlegm like this as much as twice a day, 4 or more days out of the week?",DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020200,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_In_Morning,PHLEGM Do you usually bring up phlegm at all on getting up or first thing in the morning?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020300,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_Day_Night,PHLEGM Do you usually bring up phlegm at all during the rest of the day or at night?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020400,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_Consecutive_Months,PHLEGM Do you bring up phlegm like this on most days for 3 consecutive months or more during the year?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020500,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_Years,PHLEGM For how many years have you had trouble with phlegm?,DCW_090901.doc,integer,,,,,,,PhenX,PX090901020600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Phlegm_Years_Coded,PHLEGM For how many years have you had trouble with phlegm?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901020601,,,,,88 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Phlegm_Period_Episode,EPISODES OF COUGH AND PHLEGM  Have you had periods or episodes of (increased*) cough and phlegm lasting for 3 weeks or more each year? (*For individuals who usually have cough and/or phlegm),DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901030100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Phlegm_Episode_Lasting_Time,EPISODES OF COUGH AND PHLEGM  For how long have you had at least 1 such episode per year?,DCW_090901.doc,integer,,,,,,,PhenX,PX090901030200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cough_Phlegm_Episode_Lasting_Time_Coded,EPISODES OF COUGH AND PHLEGM  For how long have you had at least 1 such episode per year?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901030201,,,,,88 Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Have_Cold,WHEEZING Does your chest ever sound wheezy or whistling:  When you have a cold?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901040101,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Apart_From_Cold,WHEEZING Does your chest ever sound wheezy or whistling:  Occasionally apart from colds?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901040102,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Day_Night,WHEEZING Does your chest ever sound wheezy or whistling:  Most days or nights?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901040103,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Years,WHEEZING For how many years has this been present?,DCW_090901.doc,integer,,,,,,,PhenX,PX090901040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Years_Coded,WHEEZING For how many years has this been present?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901040201,,,,,88 Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Attack_Ever,WHEEZING Have you ever had an ATTACK of wheezing that has made you feel short of breath?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901050100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_First_Age,WHEEZING How old were you when you had your first such attack?,DCW_090901.doc,integer,,,,,Enter Age in years.,,PhenX,PX090901050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_First_Age_Coded,WHEEZING How old were you when you had your first such attack?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901050201,,,,,88 Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Attack_Multiple_Episodes,WHEEZING Have you had 2 or more such episodes?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901050300,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Wheezing_Attack_Medicine_Treatment_Ever,WHEEZING Have you ever required medicine or treatment for the(se) attack(s)?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901050400,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Condition_Nature,"BREATHLESSNESS If disabled from walking by any condition other than heart or lung disease, please describe Nature of condition(s).",DCW_090901.doc,string,,,,,,,PhenX,PX090901060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Hurrying_Slight_Hill,BREATHLESSNESS Are you troubled by shortness of breath when hurrying on the level or walking up a slight hill?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901070100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Need_Walk_Slower,BREATHLESSNESS Do you have to walk slower than people of your age on the level because of breathlessness?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901070200,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Need_Stop_Own_Pace,BREATHLESSNESS Do you ever have to stop for breath when walking at your own pace on the level?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901070300,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Need_Stop_100_Yards,BREATHLESSNESS Do you ever have to stop for breath after walking about 100 yards (or after a few minutes) on the level?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901070400,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Breathlessness_Leave_House_Dressing_Undressing,BREATHLESSNESS Are you too breathless to leave the house or breathless on dressing or undressing?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901070500,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Cold_Usually_Go_To_Chest,"CHEST COLDS AND CHEST ILLNESSES  If you get a cold, does it usually go to your chest? (Usually means more than 1/2 the time.)",DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901080000,,,,,1 = Yes,2 = No,8 = Don't get colds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Chest_Illness_Keep_Home_Bed,"CHEST COLDS AND CHEST ILLNESSES  During the past 3 years, have you had any chest illnesses that have kept you off work, indoors at home, or in bed?",DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901090100,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Chest_Illness_Phlegm,CHEST COLDS AND CHEST ILLNESSES  Did you produce phlegm with any of these chest illnesses?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901090200,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Chest_Illness_Phlegm_Lasting_Week,"CHEST COLDS AND CHEST ILLNESSES  In the last 3 years, how many such illnesses, with (increased) phlegm, did you have which lasted a week or more?",DCW_090901.doc,encoded values,,,,,Enter Number of illnesses.,,PhenX,PX090901090300,,,,,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Lung_Trouble_Before_Age_16,PAST ILLNESSES - Lung Trouble  Did you have any lung trouble before the age of 16?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901100000,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Bronchitis_Ever,PAST ILLNESSES - Bronchitis  Have you ever had Attacks of bronchitis?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901110101,,,,,1 = Yes,2 = No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX090901_Bronchitis_Doctor_Confirmed,PAST ILLNESSES - Bronchitis  Was it confirmed by a doctor?,DCW_090901.doc,encoded values,,,,,,,PhenX,PX090901110102,,,,,1 = Yes,2 = No,8 = Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
