VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Fired,"At any time in your life, have you ever been unfairly fired?",DCW_210301.doc,enumerated,,,,,,,PhenX,PX210301010000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Fired_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210301.doc,encoded values,,,,,,,PhenX,PX210301010100,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height or weight,7 = Your shade of skin color,8 = Your sexual orientation,9 = Your education or income level,10 = A physical disability,11 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Not_Hired,"For unfair reasons, have you ever not been hired for a job?",DCW_210301.doc,enumerated,,,,,,,PhenX,PX210301020000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Not_Hired_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210301.doc,encoded values,,,,,,,PhenX,PX210301020100,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height or weight,7 = Your shade of skin color,8 = Your sexual orientation,9 = Your education or income level,10 = A physical disability,11 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Denied_Promotion,Have you ever been unfairly denied a promotion?,DCW_210301.doc,enumerated,,,,,,,PhenX,PX210301030000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Denied_Promotion_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210301.doc,encoded values,,,,,,,PhenX,PX210301030100,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height or weight,7 = Your shade of skin color,8 = Your sexual orientation,9 = Your education or income level,10 = A physical disability,11 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Treated_By_Police,"Have you ever been unfairly stopped, searched, questioned, physically threatened or abused by the police?",DCW_210301.doc,enumerated,,,,,,,PhenX,PX210301040000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Treated_By_Police_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210301.doc,encoded values,,,,,,,PhenX,PX210301040100,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height or weight,7 = Your shade of skin color,8 = Your sexual orientation,9 = Your education or income level,10 = A physical disability,11 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Discouraged_Education,Have you ever been unfairly discouraged by a teacher or advisor from continuing your education?,DCW_210301.doc,enumerated,,,,,,,PhenX,PX210301050000,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX210301_Unfairly_Discouraged_Education_Reason,"If ""yes"" follow-up with: What do you think was the main reason for this experience?",DCW_210301.doc,encoded values,,,,,,,PhenX,PX210301050100,,,,,1 = Your ancestry or national origin,2 = Your gender,3 = Your race,4 = Your age,5 = Your religion,6 = Your height or weight,7 = Your shade of skin color,8 = Your sexual orientation,9 = Your education or income level,10 = A physical disability,11 = Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
