VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Memories,"Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month. Repeated, disturbing memories, thoughts, or images of a stressful experience from the past?",DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301010000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Dreams,"Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.    Repeated, disturbing dreams of a stressful experience from the past?",DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301020000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Reliving,"Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month. Repeated, disturbing memories, thoughts, or images of a stressful experience from the past?",DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301030000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Upset,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Feeling very upset when something reminded you of a stressful experience from the past?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301040000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Physical_Reaction,"Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Having physical reactions (e.g., heart pounding, trouble breathing, sweating) when something reminded you of a stressful experience from the past?",DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301050000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Avoidance_Thoughts,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Avoiding thinking about or talking about a stressful experience from the past or avoiding having feelings related to it?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301060000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Avoidance_Activities,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Avoiding activities or situations because they reminded you of a stressful experience from the past?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301070000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Trouble_Remembering,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Trouble remembering important parts of a stressful experience from the past?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301080000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_LossOf_Interest,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Loss of interest in activities that you used to enjoy?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301090000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX630301_PTSD_Symptoms_Feeling_Distant,Please read each one carefully then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.  Feeling distant or cut off from other people?,DCW_630301.doc,Encoded Value,,,,,,,PhenX,PX630301100000,,,,,1 = not at all,2 = A little bit,3 = Moderately,4 = Quite a bit,5 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
