VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Both_Eyes_Eyesight,"At the present time, would you say your eyesight using both eyes (with glasses or contact lenses, if you wear them) is:",DCW_110901.doc,encoded values,,,,,READ CATEGORIES.,,PhenX,PX110901010000,,,,,1 = excellent,2 = good,3 = fair,4 = poor,5 = very poor,6 = completely blind,8 = refused,9 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Ever,Has a doctor ever told you that you had cataracts in either eye?,DCW_110901.doc,encoded values,,,,,,,PhenX,PX110901020000,,,,,1 = yes,2 = no,8 = refused,9 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Surgery_Ever,Did you ever have cataract surgery?,DCW_110901.doc,encoded values,,,,,,,PhenX,PX110901030000,,,,,1 = yes,2 = no,8 = refused,9 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Relative,Do or did any of your relatives have cataracts?,DCW_110901.doc,encoded values,,,,,,,PhenX,PX110901040100,,,,,1 = yes,2 = no,8 = refused,9 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Mother,Do or did his/her mother have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040201,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Father,Do or did his/her father have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040202,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Sister,Do or did any of his/her sister have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040203,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Brother,Do or did any of his/her brother have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040204,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Daughter,Do or did any of his/her daughter have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040205,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Son,Do or did any of his/her son have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040206,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Maternal_Grandmother,Do or did his/her maternal grandmother have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040207,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Maternal_Grandfather,Do or did his/her maternal grandfather have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040208,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Paternal_Grandmother,Do or did his/her paternal grandmother have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040209,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Paternal_Grandfather,Do or did his/her paternal grandfather have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040210,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Mothers_Sister,Do or did any of his/her mother's sister have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040211,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Mothers_Brother,Do or did any of his/her mother's brother have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040212,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX110901_Cataract_Fathers_Sister,Do or did any of his/her father's sister have cataracts?,DCW_110901.doc,encoded values,,,,,We are only interested in blood relatives.,,PhenX,PX110901040213,,,,,1 = yes,2 = no,8 = refused,9 = don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
