VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102._Difficulty_Concentrating,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Difficulty concentrating,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102010000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Down,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Down,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102020000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Elated,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Elated,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102030000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Energized,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Energized,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102040000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Excited,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Excited,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102050000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Heavy_Head,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Heavy head,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102060000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Inactive,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Inactive,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102070000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Sedated,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Sedated,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102080000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Slow_Thoughts,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Slow thoughts,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102090000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Sluggish,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Sluggish,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102100000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Stimulated,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Stimulated,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102110000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Talkative,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Talkative,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102120000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Up,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Up,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102130000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX520102_Vigorous,The following adjectives describe feelings that some people have after drinking alcohol. Please rate the extent to which drinking alcohol has produced these feelings in you at the present time (circle the appropriate number for each word). Vigorous,DCW_520102.doc,encoded values,,,,,,,PhenX,PX520102140000,,,,,0 = Not at all,1,2,3,4,5,6,7,8,9,10 = Extremely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
